"sep=,"
Folder Name,Quantity,Trade Quantity,Card Name,Set Code,Set Name,Card Number,Rarity,Condition,Printing,Language,Price Bought,Date Bought,LOW,MID,MARKET
vanad,1,0,Nobleman of Crossout,SD2,Structure Deck: Zombie Madness,SD2-EN016,C,NearMint,1st Edition,English,8.82,2024-10-29,0.66,1.20,1.24
vanad,1,0,Nobleman of Crossout,PSV,"Pharaoh's Servant",PSV-034,SR,NearMint,Unlimited,English,5.08,2024-10-29,3.99,7.69,6.74
vanad,1,0,O - Oversoul,EOJ,Enemy of Justice,EOJ-EN041,C,NearMint,1st Edition,English,0.10,2024-10-29,0.05,0.25,0.25
vanad,1,0,Overload Fusion,POTD,Power of the Duelist,POTD-EN042,UtR,NearMint,1st Edition,English,0.18,2024-10-29,23.15,39.99,25.72
vanad,2,0,Polymerization,DP1,Duelist Pack - Jaden Yuki,DP1-EN014,C,NearMint,Unlimited,English,0.45,2024-10-29,0.44,0.75,0.69
vanad,2,0,Premature Burial,YSD,Starter Deck 2006,YSD-EN023,C,NearMint,Unlimited,English,18.36,2024-10-29,0.26,0.48,0.47
vanad,2,0,Princess of Tsurugi,YSD,Starter Deck 2006,YSD-EN014,C,NearMint,Unlimited,English,0.30,2024-10-29,0.10,0.26,0.30
vanad,1,0,Pyramid Energy,DB2,Dark Beginning 2,DB2-EN237,C,NearMint,Unlimited,English,0.23,2024-10-29,0.10,0.25,0.31
vanad,1,0,Pyramid Turtle,PGD,Pharaonic Guardian,PGD-026,R,NearMint,Unlimited,English,1.34,2024-10-29,0.38,1.24,1.36
vanad,2,0,Pyramid Turtle,SD2,Structure Deck: Zombie Madness,SD2-EN005,C,NearMint,1st Edition,English,0.49,2024-10-29,0.23,0.47,0.45
vanad,1,0,Re-Fusion,FET,Flaming Eternity,FET-EN047,C,NearMint,1st Edition,English,0.49,2024-10-29,0.10,0.30,0.23
vanad,1,0,Rescueroid,POTD,Power of the Duelist,POTD-EN011,C,NearMint,1st Edition,English,0.28,2024-10-29,0.05,0.25,0.18
vanad,1,0,Riryoku Field,SKE,Starter Deck Kaiba Evolution,SKE-048,C,NearMint,Unlimited,English,0.16,2024-10-29,0.05,0.21,0.14
vanad,1,0,Royal Decree,SD5,"Structure Deck: Warrior's Triumph",SD5-EN035,C,NearMint,1st Edition,English,0.45,2024-10-29,0.28,0.75,0.99
vanad,1,0,Ryu Kokki,IOC,Invasion of Chaos,IOC-090,C,Played,1st Edition,English,1.29,2024-10-29,0.20,1.15,1.21
vanad,2,0,Ryu Kokki,SD2,Structure Deck: Zombie Madness,SD2-EN008,C,NearMint,1st Edition,English,0.20,2024-10-29,0.08,0.25,0.26
vanad,1,0,Sanwitch,SOD,Soul of the Duelist,SOD-EN036,C,NearMint,1st Edition,English,0.24,2024-10-29,0.15,0.45,0.43
vanad,1,0,Shadow Spell,SKE,Starter Deck Kaiba Evolution,SKE-041,SR,NearMint,Unlimited,English,3.49,2024-10-29,0.02,0.33,0.30
vanad,1,0,Shift,SYE,Starter Deck Yugi Evolution,SYE-048,C,NearMint,Unlimited,English,0.14,2024-10-29,0.01,0.25,0.21
vanad,2,0,Skyscraper,DP1,Duelist Pack - Jaden Yuki,DP1-EN021,R,NearMint,Unlimited,English,2.92,2024-10-29,0.10,0.64,0.60
vanad,2,0,Spear Dragon,YSD,Starter Deck 2006,YSD-EN015,C,NearMint,Unlimited,English,1.94,2024-10-29,0.19,0.50,0.57
vanad,1,0,Spell Shield Type-8,SD6,"Structure Deck: Spellcaster's Judgment",SD6-EN033,C,NearMint,1st Edition,English,0.89,2024-10-29,0.14,0.29,0.25
vanad,1,0,Staunch Defender,DR1,Dark Revelation 1,DR1-EN208,C,NearMint,Unlimited,English,0.15,2024-10-29,0.08,0.25,0.27
vanad,1,0,Swords of Concealing Light,SD5,"Structure Deck: Warrior's Triumph",SD5-EN031,C,NearMint,1st Edition,English,0.30,2024-10-29,0.15,0.57,0.67
vanad,1,0,The Grave of Enkindling,DP2,Duelist Pack: Chazz Princeton,DP2-EN030,SR,NearMint,Unlimited,English,0.31,2024-10-29,0.09,0.30,0.32
vanad,1,0,Trap Hole,SKE,Starter Deck Kaiba Evolution,SKE-042,C,NearMint,Unlimited,English,2.29,2024-10-29,0.08,0.25,0.19
vanad,1,0,Tribute to The Doomed,YSD,Starter Deck 2006,YSD-EN026,C,NearMint,Unlimited,English,0.32,2024-10-29,0.15,0.50,0.37
vanad,1,0,Upstart Goblin,MRL,Magic Ruler,MRL-033,C,NearMint,Unlimited,English,2.82,2024-10-29,1.10,2.00,1.96
vanad,1,0,"Uria, Lord of Searing Flames",SOI,Shadow of Infinity,SOI-EN001,UtR,NearMint,Unlimited,English,0.75,2024-10-29,400.00,525.00,
vanad,1,0,Vampire Lord,SD2,Structure Deck: Zombie Madness,SD2-EN003,C,NearMint,1st Edition,English,0.62,2024-10-29,0.05,0.27,0.44
vanad,1,0,Vehicroid Connection Zone,POTD,Power of the Duelist,POTD-EN040,C,NearMint,1st Edition,English,0.19,2024-10-29,0.04,0.25,0.14
vanad,1,0,VW-Tiger Catapult,EEN,Elemental Energy,EEN-EN030,C,NearMint,1st Edition,English,0.12,2024-10-29,0.14,0.34,0.41
vanad,1,0,VWXYZ-Dragon Catapult Cannon,DP2,Duelist Pack: Chazz Princeton,DP2-EN017,R,NearMint,Unlimited,English,0.25,2024-10-29,0.10,0.31,0.23
vanad,1,0,White Ninja,TLM,The Lost Millennium,TLM-EN025,C,NearMint,1st Edition,English,0.99,2024-10-29,0.15,0.33,0.48
vanad,1,0,Winged Kuriboh,DP1,Duelist Pack - Jaden Yuki,DP1-EN005,R,NearMint,Unlimited,English,0.00,2024-10-29,0.08,0.49,0.46
vanad,3,0,Wroughtweiler,DP1,Duelist Pack - Jaden Yuki,DP1-EN007,C,NearMint,Unlimited,English,0.25,2024-10-29,0.13,0.30,0.28
vanad,1,0,Zombyra the Dark,SYE,Starter Deck Yugi Evolution,SYE-022,C,NearMint,Unlimited,English,5.30,2024-10-29,0.20,0.54,0.75
uued,2,0,Absolute Crusader,LEDD,Legendary Dragon Decks,LEDD-ENA13,C,NearMint,,English,0.00,2024-10-31,,,
uued,3,0,"Ahrima, the Wicked Warden",EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN016,C,NearMint,Unlimited,English,0.07,2024-10-31,0.01,0.15,0.07
uued,1,0,Alexandrite Dragon,LDK2,Legendary Decks II,LDK2-ENK12,C,NearMint,Unlimited,English,0.18,2024-10-31,0.10,0.25,0.19
uued,1,0,"Alligator's Sword",LDK2,Legendary Decks II,LDK2-ENJ08,C,NearMint,Unlimited,English,0.27,2024-10-31,0.12,0.25,0.27
uued,1,0,"Alligator's Sword Dragon",LDK2,Legendary Decks II,LDK2-ENJ43,C,NearMint,Unlimited,English,0.10,2024-10-31,0.01,0.24,0.13
uued,1,0,Amulet Dragon,LEDD,Legendary Dragon Decks,LEDD-ENA35,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Ancient Lamp,LDK2,Legendary Decks II,LDK2-ENK14,C,NearMint,Unlimited,English,0.10,2024-10-31,0.01,0.20,0.12
uued,1,0,Ancient Rules,LDK2,Legendary Decks II,LDK2-ENK27,C,NearMint,Unlimited,English,0.34,2024-10-31,0.10,0.39,0.35
uued,1,0,Angel O1,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN006,SR,NearMint,Unlimited,English,0.24,2024-10-31,0.05,0.25,0.20
uued,1,0,Apprentice Illusion Magician,LEDD,Legendary Dragon Decks,LEDD-ENA03,UR,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Archfiend Black Skull Dragon,LDK2,Legendary Decks II,LDK2-ENJ42,C,NearMint,Unlimited,English,0.46,2024-10-31,0.19,0.47,0.34
uued,1,0,Armored Cybern,LEDD,Legendary Dragon Decks,LEDD-ENB10,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Axe Raider,LDK2,Legendary Decks II,LDK2-ENJ07,C,NearMint,Unlimited,English,0.15,2024-10-31,0.05,0.24,0.10
uued,1,0,Azure-Eyes Silver Dragon,LDK2,Legendary Decks II,LDK2-ENK39,C,NearMint,Unlimited,English,0.23,2024-10-31,0.10,0.25,0.23
uued,1,0,Baby Dragon,LDK2,Legendary Decks II,LDK2-ENJ09,C,NearMint,Unlimited,English,0.17,2024-10-31,0.05,0.24,0.16
uued,1,0,Back to the Front,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN038,C,NearMint,Unlimited,English,0.28,2024-10-31,0.03,0.15,0.15
uued,1,0,Backup Soldier,LDK2,Legendary Decks II,LDK2-ENY39,C,NearMint,Unlimited,English,0.08,2024-10-31,0.02,0.20,0.09
uued,1,0,Battle Ox,LDK2,Legendary Decks II,LDK2-ENK09,C,NearMint,Unlimited,English,0.14,2024-10-31,0.05,0.24,0.17
uued,1,0,Bazoo the Soul-Eater,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN008,C,NearMint,Unlimited,English,0.10,2024-10-31,0.01,0.15,0.09
uued,1,0,Beacon of White,LDK2,Legendary Decks II,LDK2-ENK20,C,NearMint,Unlimited,English,0.13,2024-10-31,0.01,0.20,0.09
uued,1,0,Beast King Barbaros,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN008,C,NearMint,Unlimited,English,0.20,2024-10-31,0.01,0.18,0.18
uued,1,0,Big Shield Gardna,LDK2,Legendary Decks II,LDK2-ENY16,C,NearMint,Unlimited,English,0.17,2024-10-31,0.10,0.25,0.17
uued,1,0,Big Shield Gardna,LEDD,Legendary Dragon Decks,LEDD-ENA12,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Black Metal Dragon,LDK2,Legendary Decks II,LDK2-ENJ06,C,NearMint,Unlimited,English,0.57,2024-10-31,0.50,0.95,0.75
uued,1,0,Blade Knight,LDK2,Legendary Decks II,LDK2-ENK13,C,NearMint,Unlimited,English,0.45,2024-10-31,0.22,0.47,0.42
uued,1,0,Blast Magician,LDK2,Legendary Decks II,LDK2-ENY18,C,NearMint,Unlimited,English,0.13,2024-10-31,0.01,0.20,0.16
uued,1,0,Blazewing Butterfly,LDK2,Legendary Decks II,LDK2-ENJ18,C,NearMint,Unlimited,English,0.13,2024-10-31,0.01,0.23,0.11
uued,1,0,Blockman,LDK2,Legendary Decks II,LDK2-ENY19,C,NearMint,Unlimited,English,0.04,2024-10-31,0.01,0.21,0.06
uued,1,0,Blue Flame Swordsman,LDK2,Legendary Decks II,LDK2-ENJ14,C,NearMint,Unlimited,English,0.30,2024-10-31,0.07,0.27,0.25
uued,1,0,Blue-Eyes Ultimate Dragon,LDK2,Legendary Decks II,LDK2-ENK40,UR,NearMint,Unlimited,English,1.78,2024-10-31,0.85,1.73,1.70
uued,1,0,Blue-Eyes White Dragon,LDK2,Legendary Decks II,LDK2-ENK01a,C,NearMint,Unlimited,English,0.34,2024-10-31,0.10,0.39,0.38
uued,1,0,Blue-Eyes White Dragon,LDK2,Legendary Decks II,LDK2-ENK01b,C,NearMint,Unlimited,English,4.05,2024-10-31,2.50,3.90,3.89
uued,1,0,Blue-Eyes White Dragon,LDK2,Legendary Decks II,LDK2-ENK01c,C,NearMint,Unlimited,English,0.31,2024-10-31,0.10,0.39,0.33
uued,1,0,Book of Moon,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN024,C,NearMint,Unlimited,English,0.45,2024-10-31,0.11,0.50,0.25
uued,1,0,Brain Control,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN023,C,NearMint,Unlimited,English,0.28,2024-10-31,0.22,0.28,0.28
uued,1,0,Breaker the Dark Magical Warrior,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN014,C,NearMint,Unlimited,English,0.14,2024-10-31,0.01,0.18,0.18
uued,1,0,Breaker the Magical Warrior,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN007,C,NearMint,Unlimited,English,0.37,2024-10-31,0.25,0.40,0.40
uued,1,0,Breaker the Magical Warrior,LEDD,Legendary Dragon Decks,LEDD-ENA10,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Burst Breath,LDK2,Legendary Decks II,LDK2-ENJ39,C,NearMint,Unlimited,English,0.11,2024-10-31,0.01,0.16,0.07
uued,1,0,Burst Stream of Destruction,LDK2,Legendary Decks II,LDK2-ENK19,C,NearMint,Unlimited,English,0.09,2024-10-31,0.01,0.16,0.09
uued,1,0,Buster Blader,LDK2,Legendary Decks II,LDK2-ENY12,C,NearMint,Unlimited,English,0.18,2024-10-31,0.09,0.25,0.18
uued,1,0,Caligo Claw Crow,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN012,C,NearMint,Unlimited,English,0.14,2024-10-31,0.03,0.18,0.14
uued,1,0,Call of the Haunted,LDK2,Legendary Decks II,LDK2-ENJ37,C,NearMint,Unlimited,English,0.16,2024-10-31,0.08,0.23,0.16
uued,1,0,Call of the Haunted,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN033,C,NearMint,Unlimited,English,0.18,2024-10-31,0.10,0.20,0.15
uued,1,0,Card Advance,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN029,C,NearMint,Unlimited,English,0.15,2024-10-31,0.05,0.18,0.14
uued,1,0,Card Guard,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN011,C,NearMint,Unlimited,English,0.05,2024-10-31,0.01,0.10,0.04
uued,1,0,Cards of the Red Stone,LDK2,Legendary Decks II,LDK2-ENJ25,C,NearMint,Unlimited,English,0.23,2024-10-31,0.15,0.30,0.21
uued,1,0,Chimeratech Fortress Dragon,LEDD,Legendary Dragon Decks,LEDD-ENB28,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Chimeratech Megafleet Dragon,LEDD,Legendary Dragon Decks,LEDD-ENB00,UR,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Chimeratech Overdragon,LEDD,Legendary Dragon Decks,LEDD-ENB27,C,NearMint,,English,0.00,2024-10-31,,,
uued,2,0,Chimeratech Rampage Dragon,LEDD,Legendary Dragon Decks,LEDD-ENB29,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Clear Wing Synchro Dragon,LEDD,Legendary Dragon Decks,LEDD-ENC29,UR,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Clock Wyvern,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN018,C,NearMint,Unlimited,English,0.09,2024-10-31,0.05,0.18,0.18
uued,1,0,Cloning,LDK2,Legendary Decks II,LDK2-ENK36,C,NearMint,Unlimited,English,0.04,2024-10-31,0.01,0.19,0.05
uued,1,0,Cloning,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN034,C,NearMint,Unlimited,English,0.11,2024-10-31,0.03,0.15,0.11
uued,1,0,Command Knight,LDK2,Legendary Decks II,LDK2-ENJ20,C,NearMint,Unlimited,English,0.21,2024-10-31,0.05,0.25,0.22
uued,1,0,Condemned Witch,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN019,C,NearMint,Unlimited,English,0.21,2024-10-31,0.13,0.21,0.17
uued,1,0,Contract with Exodia,LDK2,Legendary Decks II,LDK2-ENY29,C,NearMint,Unlimited,English,0.21,2024-10-31,0.04,0.25,0.22
uued,1,0,Crush Card Virus,LEDD,Legendary Dragon Decks,LEDD-ENA31,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Curse of Anubis,LDK2,Legendary Decks II,LDK2-ENJ40,C,NearMint,Unlimited,English,0.12,2024-10-31,0.01,0.22,0.10
uued,1,0,Cyber Dinosaur,LEDD,Legendary Dragon Decks,LEDD-ENB08,C,NearMint,,English,0.00,2024-10-31,,,
uued,3,0,Cyber Dragon,LEDD,Legendary Dragon Decks,LEDD-ENB01,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Cyber Dragon,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN009,C,NearMint,Unlimited,English,0.20,2024-10-31,0.16,0.25,0.25
uued,3,0,Cyber Dragon Core,LEDD,Legendary Dragon Decks,LEDD-ENB04,C,NearMint,,English,0.00,2024-10-31,,,
uued,2,0,Cyber Dragon Drei,LEDD,Legendary Dragon Decks,LEDD-ENB03,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Cyber Dragon Infinity,LEDD,Legendary Dragon Decks,LEDD-ENB31,UR,NearMint,,English,0.00,2024-10-31,,,
uued,2,0,Cyber Dragon Nova,LEDD,Legendary Dragon Decks,LEDD-ENB30,C,NearMint,,English,0.00,2024-10-31,,,
uued,2,0,Cyber Dragon Zwei,LEDD,Legendary Dragon Decks,LEDD-ENB02,C,NearMint,,English,0.00,2024-10-31,,,
uued,2,0,Cyber Eltanin,LEDD,Legendary Dragon Decks,LEDD-ENB09,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Cyber End Dragon,LEDD,Legendary Dragon Decks,LEDD-ENB25,C,NearMint,,English,0.00,2024-10-31,,,
uued,2,0,Cyber Network,LEDD,Legendary Dragon Decks,LEDD-ENB20,C,NearMint,,English,0.00,2024-10-31,,,
uued,2,0,Cyber Phoenix,LEDD,Legendary Dragon Decks,LEDD-ENB07,C,NearMint,,English,0.00,2024-10-31,,,
uued,3,0,Cyber Repair Plant,LEDD,Legendary Dragon Decks,LEDD-ENB12,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Cyber Shadow Gardna,LEDD,Legendary Dragon Decks,LEDD-ENB21,C,NearMint,,English,0.00,2024-10-31,,,
uued,2,0,Cyber Twin Dragon,LEDD,Legendary Dragon Decks,LEDD-ENB26,C,NearMint,,English,0.00,2024-10-31,,,
uued,2,0,Cyber Valley,LEDD,Legendary Dragon Decks,LEDD-ENB06,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Cybernetic Fusion Support,LEDD,Legendary Dragon Decks,LEDD-ENB13,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Dark Burning Attack,LDK2,Legendary Decks II,LDK2-ENS04,ScR,NearMint,Limited,English,0.39,2024-10-31,0.10,0.50,0.38
uued,1,0,Dark Burning Magic,LDK2,Legendary Decks II,LDK2-ENS05,ScR,NearMint,Limited,English,0.68,2024-10-31,0.25,0.75,0.53
uued,1,0,Dark Factory of Mass Production,LDK2,Legendary Decks II,LDK2-ENY31,C,NearMint,Unlimited,English,0.20,2024-10-31,0.15,0.35,0.24
uued,1,0,Dark Magic Attack,LEDD,Legendary Dragon Decks,LEDD-ENA20,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Dark Magic Attack,LDK2,Legendary Decks II,LDK2-ENY28,C,NearMint,Unlimited,English,0.27,2024-10-31,0.15,0.28,0.26
uued,1,0,Dark Magic Curtain,LEDD,Legendary Dragon Decks,LEDD-ENA14,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Dark Magic Expanded,LEDD,Legendary Dragon Decks,LEDD-ENA17,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Dark Magic Inheritance,LEDD,Legendary Dragon Decks,LEDD-ENA18,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Dark Magical Circle,LEDD,Legendary Dragon Decks,LEDD-ENA15,UR,NearMint,,English,0.00,2024-10-31,,,
uued,3,0,Dark Magician,LEDD,Legendary Dragon Decks,LEDD-ENA01,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Dark Magician,LDK2,Legendary Decks II,LDK2-ENY10,C,NearMint,Unlimited,English,0.96,2024-10-31,0.25,1.00,1.56
uued,1,0,Dark Magician Girl,LEDD,Legendary Dragon Decks,LEDD-ENA02,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Dark Magician Girl,LDK2,Legendary Decks II,LDK2-ENY11,C,NearMint,Unlimited,English,0.44,2024-10-31,0.15,0.49,0.37
uued,1,0,Dark Magician Girl the Dragon Knight,LEDD,Legendary Dragon Decks,LEDD-ENA36,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Dark Magician the Dragon Knight,LEDD,Legendary Dragon Decks,LEDD-ENA00,UR,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Dark Paladin,LEDD,Legendary Dragon Decks,LEDD-ENA34,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Dark Rebellion Xyz Dragon,LEDD,Legendary Dragon Decks,LEDD-ENC32,UR,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Dark Renewal,LEDD,Legendary Dragon Decks,LEDD-ENA30,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Dark Valkyria,LDK2,Legendary Decks II,LDK2-ENJ19,C,NearMint,Unlimited,English,0.17,2024-10-31,0.05,0.20,0.16
uued,1,0,Different Dimension Capsule,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN025,C,NearMint,Unlimited,English,0.08,2024-10-31,0.03,0.13,0.08
uued,1,0,Divine Evolution,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN004,UR,NearMint,Unlimited,English,0.23,2024-10-31,0.05,0.25,0.20
uued,1,0,Doom Virus Dragon,LEDD,Legendary Dragon Decks,LEDD-ENA37,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Double Summon,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN027,C,NearMint,Unlimited,English,0.29,2024-10-31,0.05,0.30,0.27
uued,1,0,Dragon Spirit of White,LDK2,Legendary Decks II,LDK2-ENK02,C,NearMint,Unlimited,English,0.25,2024-10-31,0.19,0.41,0.29
uued,1,0,Draw of Fate,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN033,C,NearMint,Unlimited,English,0.25,2024-10-31,0.01,0.20,0.26
uued,1,0,Drowning Mirror Force,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN035,C,NearMint,Unlimited,English,0.28,2024-10-31,0.15,0.30,0.30
uued,1,0,Drowning Mirror Force,LEDD,Legendary Dragon Decks,LEDD-ENB24,C,NearMint,,English,0.00,2024-10-31,,,
uued,2,0,Duelist Alliance,LEDD,Legendary Dragon Decks,LEDD-ENC17,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,"Duke Shade, the Sinister Shadow Lord",EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN017,C,NearMint,Unlimited,English,0.24,2024-10-31,0.01,0.21,0.21
uued,2,0,Echo Oscillation,LEDD,Legendary Dragon Decks,LEDD-ENC22,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Electromagnetic Turtle,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN013,C,NearMint,Unlimited,English,0.15,2024-10-31,0.01,0.17,0.17
uued,1,0,Enemy Controller,EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN025,C,NearMint,Unlimited,English,0.20,2024-10-31,0.03,0.25,0.14
uued,1,0,Enemy Controller,LDK2,Legendary Decks II,LDK2-ENK23,C,NearMint,Unlimited,English,0.17,2024-10-31,0.05,0.25,0.16
uued,1,0,Eternal Soul,LDK2,Legendary Decks II,LDK2-ENS06,ScR,NearMint,Limited,English,1.00,2024-10-31,0.39,1.22,1.22
uued,1,0,Eternal Soul,LEDD,Legendary Dragon Decks,LEDD-ENA28,UR,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Evilswarm Mandragora,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN012,C,NearMint,Unlimited,English,0.07,2024-10-31,0.03,0.10,0.05
uued,1,0,Evilswarm Salamandra,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN014,C,NearMint,Unlimited,English,0.10,2024-10-31,0.01,0.12,0.12
uued,3,0,Evolution Burst,LEDD,Legendary Dragon Decks,LEDD-ENB14,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Exodia Necross,LDK2,Legendary Decks II,LDK2-ENY09,C,NearMint,Unlimited,English,0.30,2024-10-31,0.20,0.35,0.28
uued,1,0,Exodia the Forbidden One,LDK2,Legendary Decks II,LDK2-ENY04,C,NearMint,Unlimited,English,1.35,2024-10-31,0.44,1.10,1.32
uued,1,0,Final Attack Orders,LDK2,Legendary Decks II,LDK2-ENK34,C,NearMint,Unlimited,English,0.11,2024-10-31,0.04,0.25,0.15
uued,1,0,First of the Dragons,LDK2,Legendary Decks II,LDK2-ENK41,C,NearMint,Unlimited,English,0.32,2024-10-31,0.15,0.35,0.29
uued,1,0,Fist of Fate,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN003,UR,NearMint,Unlimited,English,0.27,2024-10-31,0.05,0.21,0.20
uued,1,0,Foolish Burial,LDK2,Legendary Decks II,LDK2-ENJ29,C,NearMint,Unlimited,English,0.32,2024-10-31,0.19,0.35,0.26
uued,1,0,Forbidden Chalice,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN028,C,NearMint,Unlimited,English,0.44,2024-10-31,0.17,0.36,0.34
uued,1,0,Forbidden Dress,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN030,C,NearMint,Unlimited,English,0.10,2024-10-31,0.03,0.15,0.09
uued,1,0,Forbidden Lance,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN029,C,NearMint,Unlimited,English,0.32,2024-10-31,0.10,0.30,0.25
uued,1,0,Fusion Reserve,LDK2,Legendary Decks II,LDK2-ENK37,C,NearMint,Unlimited,English,0.15,2024-10-31,0.05,0.24,0.14
uued,1,0,Fusion Substitute,LDK2,Legendary Decks II,LDK2-ENK31,C,NearMint,Unlimited,English,0.18,2024-10-31,0.07,0.25,0.18
uued,1,0,Future Fusion,LEDD,Legendary Dragon Decks,LEDD-ENB17,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Gearfried the Iron Knight,LDK2,Legendary Decks II,LDK2-ENJ12,C,NearMint,Unlimited,English,0.15,2024-10-31,0.08,0.23,0.12
uued,1,0,Gemini Summoner,LDK2,Legendary Decks II,LDK2-ENJ17,C,NearMint,Unlimited,English,0.16,2024-10-31,0.01,0.21,0.20
uued,1,0,"Gizmek Makami, the Ferocious Fanged Fortress",EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN021,C,NearMint,Unlimited,English,0.04,2024-10-31,0.01,0.08,0.04
uued,1,0,"Gizmek Uka, the Festive Fox of Fecundity",EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN020,C,NearMint,Unlimited,English,0.31,2024-10-31,0.05,0.31,0.33
uued,1,0,Goblin Attack Force,LDK2,Legendary Decks II,LDK2-ENJ11,C,NearMint,Unlimited,English,0.23,2024-10-31,0.15,0.26,0.23
uued,1,0,Goddess Bow,LEDD,Legendary Dragon Decks,LEDD-ENA42,C,NearMint,,English,0.00,2024-10-31,,,
uued,1,0,Gold Sarcophagus,LDK2,Legendary Decks II,LDK2-ENY22,C,NearMint,Unlimited,English,0.15,2024-10-31,0.12,0.26,0.19
uued,1,0,Gravity Bind,LDK2,Legendary Decks II,LDK2-ENY40,C,NearMint,Unlimited,English,0.43,2024-10-31,0.25,0.50,0.44
uued,1,0,Hardened Armed Dragon,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN010,C,NearMint,Unlimited,English,0.21,2024-10-31,0.01,0.17,0.04
uued,1,0,"Harpie's Feather Duster",EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN022,SR,NearMint,Unlimited,English,2.26,2024-10-31,2.00,2.51,2.53
uued,1,0,"Harpie's Feather Duster",EGS1,Egyptian God Deck: Slifer The Sky Dragon,EGS1-EN022,SR,NearMint,Unlimited,English,2.73,2024-10-31,1.70,2.58,2.58
